"subject" "activity" "variable" "mean"
"8761" 25 "walkingDownstairs" "tBodyAccMeanX" 1
"8762" 25 "walkingDownstairs" "tBodyAccMeanY" 2
"8763" 25 "walkingDownstairs" "tBodyAccMeanZ" 3
"8764" 25 "walkingDownstairs" "tBodyAccStdX" 4
"8765" 25 "walkingDownstairs" "tBodyAccStdY" 5
"8766" 25 "walkingDownstairs" "tBodyAccStdZ" 6
"8767" 25 "walkingDownstairs" "tGravityAccMeanX" 7
"8768" 25 "walkingDownstairs" "tGravityAccMeanY" 8
"8769" 25 "walkingDownstairs" "tGravityAccMeanZ" 9
"8770" 25 "walkingDownstairs" "tGravityAccStdX" 10
"8771" 25 "walkingDownstairs" "tGravityAccStdY" 11
"8772" 25 "walkingDownstairs" "tGravityAccStdZ" 12
"8773" 25 "walkingDownstairs" "tBodyAccJerkMeanX" 13
"8774" 25 "walkingDownstairs" "tBodyAccJerkMeanY" 14
"8775" 25 "walkingDownstairs" "tBodyAccJerkMeanZ" 15
"8776" 25 "walkingDownstairs" "tBodyAccJerkStdX" 16
"8777" 25 "walkingDownstairs" "tBodyAccJerkStdY" 17
"8778" 25 "walkingDownstairs" "tBodyAccJerkStdZ" 18
"8779" 25 "walkingDownstairs" "tBodyGyroMeanX" 19
"8780" 25 "walkingDownstairs" "tBodyGyroMeanY" 20
"8781" 25 "walkingDownstairs" "tBodyGyroMeanZ" 21
"8782" 25 "walkingDownstairs" "tBodyGyroStdX" 22
"8783" 25 "walkingDownstairs" "tBodyGyroStdY" 23
"8784" 25 "walkingDownstairs" "tBodyGyroStdZ" 24
"8785" 25 "walkingDownstairs" "tBodyGyroJerkMeanX" 25
"8786" 25 "walkingDownstairs" "tBodyGyroJerkMeanY" 26
"8787" 25 "walkingDownstairs" "tBodyGyroJerkMeanZ" 27
"8788" 25 "walkingDownstairs" "tBodyGyroJerkStdX" 28
"8789" 25 "walkingDownstairs" "tBodyGyroJerkStdY" 29
"8790" 25 "walkingDownstairs" "tBodyGyroJerkStdZ" 30
"8791" 25 "walkingDownstairs" "tBodyAccMagMean" 31
"8792" 25 "walkingDownstairs" "tBodyAccMagStd" 32
"8793" 25 "walkingDownstairs" "tGravityAccMagMean" 33
"8794" 25 "walkingDownstairs" "tGravityAccMagStd" 34
"8795" 25 "walkingDownstairs" "tBodyAccJerkMagMean" 35
"8796" 25 "walkingDownstairs" "tBodyAccJerkMagStd" 36
"8797" 25 "walkingDownstairs" "tBodyGyroMagMean" 37
"8798" 25 "walkingDownstairs" "tBodyGyroMagStd" 38
"8799" 25 "walkingDownstairs" "tBodyGyroJerkMagMean" 39
"8800" 25 "walkingDownstairs" "tBodyGyroJerkMagStd" 40
"8801" 25 "walkingDownstairs" "fBodyAccMeanX" 41
"8802" 25 "walkingDownstairs" "fBodyAccMeanY" 42
"8803" 25 "walkingDownstairs" "fBodyAccMeanZ" 43
"8804" 25 "walkingDownstairs" "fBodyAccStdX" 44
"8805" 25 "walkingDownstairs" "fBodyAccStdY" 45
"8806" 25 "walkingDownstairs" "fBodyAccStdZ" 46
"8807" 25 "walkingDownstairs" "fBodyAccJerkMeanX" 47
"8808" 25 "walkingDownstairs" "fBodyAccJerkMeanY" 48
"8809" 25 "walkingDownstairs" "fBodyAccJerkMeanZ" 49
"8810" 25 "walkingDownstairs" "fBodyAccJerkStdX" 50
"8811" 25 "walkingDownstairs" "fBodyAccJerkStdY" 51
"8812" 25 "walkingDownstairs" "fBodyAccJerkStdZ" 52
"8813" 25 "walkingDownstairs" "fBodyGyroMeanX" 53
"8814" 25 "walkingDownstairs" "fBodyGyroMeanY" 54
"8815" 25 "walkingDownstairs" "fBodyGyroMeanZ" 55
"8816" 25 "walkingDownstairs" "fBodyGyroStdX" 56
"8817" 25 "walkingDownstairs" "fBodyGyroStdY" 57
"8818" 25 "walkingDownstairs" "fBodyGyroStdZ" 58
"8819" 25 "walkingDownstairs" "fBodyAccMagMean" 59
"8820" 25 "walkingDownstairs" "fBodyAccMagStd" 60
"8821" 25 "sitting" "tBodyAccMeanX" 1
"8822" 25 "sitting" "tBodyAccMeanY" 2
"8823" 25 "sitting" "tBodyAccMeanZ" 3
"8824" 25 "sitting" "tBodyAccStdX" 4
"8825" 25 "sitting" "tBodyAccStdY" 5
"8826" 25 "sitting" "tBodyAccStdZ" 6
"8827" 25 "sitting" "tGravityAccMeanX" 7
"8828" 25 "sitting" "tGravityAccMeanY" 8
"8829" 25 "sitting" "tGravityAccMeanZ" 9
"8830" 25 "sitting" "tGravityAccStdX" 10
"8831" 25 "sitting" "tGravityAccStdY" 11
"8832" 25 "sitting" "tGravityAccStdZ" 12
"8833" 25 "sitting" "tBodyAccJerkMeanX" 13
"8834" 25 "sitting" "tBodyAccJerkMeanY" 14
"8835" 25 "sitting" "tBodyAccJerkMeanZ" 15
"8836" 25 "sitting" "tBodyAccJerkStdX" 16
"8837" 25 "sitting" "tBodyAccJerkStdY" 17
"8838" 25 "sitting" "tBodyAccJerkStdZ" 18
"8839" 25 "sitting" "tBodyGyroMeanX" 19
"8840" 25 "sitting" "tBodyGyroMeanY" 20
"8841" 25 "sitting" "tBodyGyroMeanZ" 21
"8842" 25 "sitting" "tBodyGyroStdX" 22
"8843" 25 "sitting" "tBodyGyroStdY" 23
"8844" 25 "sitting" "tBodyGyroStdZ" 24
"8845" 25 "sitting" "tBodyGyroJerkMeanX" 25
"8846" 25 "sitting" "tBodyGyroJerkMeanY" 26
"8847" 25 "sitting" "tBodyGyroJerkMeanZ" 27
"8848" 25 "sitting" "tBodyGyroJerkStdX" 28
"8849" 25 "sitting" "tBodyGyroJerkStdY" 29
"8850" 25 "sitting" "tBodyGyroJerkStdZ" 30
"8851" 25 "sitting" "tBodyAccMagMean" 31
"8852" 25 "sitting" "tBodyAccMagStd" 32
"8853" 25 "sitting" "tGravityAccMagMean" 33
"8854" 25 "sitting" "tGravityAccMagStd" 34
"8855" 25 "sitting" "tBodyAccJerkMagMean" 35
"8856" 25 "sitting" "tBodyAccJerkMagStd" 36
"8857" 25 "sitting" "tBodyGyroMagMean" 37
"8858" 25 "sitting" "tBodyGyroMagStd" 38
"8859" 25 "sitting" "tBodyGyroJerkMagMean" 39
"8860" 25 "sitting" "tBodyGyroJerkMagStd" 40
"8861" 25 "sitting" "fBodyAccMeanX" 41
"8862" 25 "sitting" "fBodyAccMeanY" 42
"8863" 25 "sitting" "fBodyAccMeanZ" 43
"8864" 25 "sitting" "fBodyAccStdX" 44
"8865" 25 "sitting" "fBodyAccStdY" 45
"8866" 25 "sitting" "fBodyAccStdZ" 46
"8867" 25 "sitting" "fBodyAccJerkMeanX" 47
"8868" 25 "sitting" "fBodyAccJerkMeanY" 48
"8869" 25 "sitting" "fBodyAccJerkMeanZ" 49
"8870" 25 "sitting" "fBodyAccJerkStdX" 50
"8871" 25 "sitting" "fBodyAccJerkStdY" 51
"8872" 25 "sitting" "fBodyAccJerkStdZ" 52
"8873" 25 "sitting" "fBodyGyroMeanX" 53
"8874" 25 "sitting" "fBodyGyroMeanY" 54
"8875" 25 "sitting" "fBodyGyroMeanZ" 55
"8876" 25 "sitting" "fBodyGyroStdX" 56
"8877" 25 "sitting" "fBodyGyroStdY" 57
"8878" 25 "sitting" "fBodyGyroStdZ" 58
"8879" 25 "sitting" "fBodyAccMagMean" 59
"8880" 25 "sitting" "fBodyAccMagStd" 60
"8881" 25 "standing" "tBodyAccMeanX" 1
"8882" 25 "standing" "tBodyAccMeanY" 2
"8883" 25 "standing" "tBodyAccMeanZ" 3
"8884" 25 "standing" "tBodyAccStdX" 4
"8885" 25 "standing" "tBodyAccStdY" 5
"8886" 25 "standing" "tBodyAccStdZ" 6
"8887" 25 "standing" "tGravityAccMeanX" 7
"8888" 25 "standing" "tGravityAccMeanY" 8
"8889" 25 "standing" "tGravityAccMeanZ" 9
"8890" 25 "standing" "tGravityAccStdX" 10
"8891" 25 "standing" "tGravityAccStdY" 11
"8892" 25 "standing" "tGravityAccStdZ" 12
"8893" 25 "standing" "tBodyAccJerkMeanX" 13
"8894" 25 "standing" "tBodyAccJerkMeanY" 14
"8895" 25 "standing" "tBodyAccJerkMeanZ" 15
"8896" 25 "standing" "tBodyAccJerkStdX" 16
"8897" 25 "standing" "tBodyAccJerkStdY" 17
"8898" 25 "standing" "tBodyAccJerkStdZ" 18
"8899" 25 "standing" "tBodyGyroMeanX" 19
"8900" 25 "standing" "tBodyGyroMeanY" 20
"8901" 25 "standing" "tBodyGyroMeanZ" 21
"8902" 25 "standing" "tBodyGyroStdX" 22
"8903" 25 "standing" "tBodyGyroStdY" 23
"8904" 25 "standing" "tBodyGyroStdZ" 24
"8905" 25 "standing" "tBodyGyroJerkMeanX" 25
"8906" 25 "standing" "tBodyGyroJerkMeanY" 26
"8907" 25 "standing" "tBodyGyroJerkMeanZ" 27
"8908" 25 "standing" "tBodyGyroJerkStdX" 28
"8909" 25 "standing" "tBodyGyroJerkStdY" 29
"8910" 25 "standing" "tBodyGyroJerkStdZ" 30
"8911" 25 "standing" "tBodyAccMagMean" 31
"8912" 25 "standing" "tBodyAccMagStd" 32
"8913" 25 "standing" "tGravityAccMagMean" 33
"8914" 25 "standing" "tGravityAccMagStd" 34
"8915" 25 "standing" "tBodyAccJerkMagMean" 35
"8916" 25 "standing" "tBodyAccJerkMagStd" 36
"8917" 25 "standing" "tBodyGyroMagMean" 37
"8918" 25 "standing" "tBodyGyroMagStd" 38
"8919" 25 "standing" "tBodyGyroJerkMagMean" 39
"8920" 25 "standing" "tBodyGyroJerkMagStd" 40
"8921" 25 "standing" "fBodyAccMeanX" 41
"8922" 25 "standing" "fBodyAccMeanY" 42
"8923" 25 "standing" "fBodyAccMeanZ" 43
"8924" 25 "standing" "fBodyAccStdX" 44
"8925" 25 "standing" "fBodyAccStdY" 45
"8926" 25 "standing" "fBodyAccStdZ" 46
"8927" 25 "standing" "fBodyAccJerkMeanX" 47
"8928" 25 "standing" "fBodyAccJerkMeanY" 48
"8929" 25 "standing" "fBodyAccJerkMeanZ" 49
"8930" 25 "standing" "fBodyAccJerkStdX" 50
"8931" 25 "standing" "fBodyAccJerkStdY" 51
"8932" 25 "standing" "fBodyAccJerkStdZ" 52
"8933" 25 "standing" "fBodyGyroMeanX" 53
"8934" 25 "standing" "fBodyGyroMeanY" 54
"8935" 25 "standing" "fBodyGyroMeanZ" 55
"8936" 25 "standing" "fBodyGyroStdX" 56
"8937" 25 "standing" "fBodyGyroStdY" 57
"8938" 25 "standing" "fBodyGyroStdZ" 58
"8939" 25 "standing" "fBodyAccMagMean" 59
"8940" 25 "standing" "fBodyAccMagStd" 60
"8941" 25 "laying" "tBodyAccMeanX" 1
"8942" 25 "laying" "tBodyAccMeanY" 2
"8943" 25 "laying" "tBodyAccMeanZ" 3
"8944" 25 "laying" "tBodyAccStdX" 4
"8945" 25 "laying" "tBodyAccStdY" 5
"8946" 25 "laying" "tBodyAccStdZ" 6
"8947" 25 "laying" "tGravityAccMeanX" 7
"8948" 25 "laying" "tGravityAccMeanY" 8
"8949" 25 "laying" "tGravityAccMeanZ" 9
"8950" 25 "laying" "tGravityAccStdX" 10
"8951" 25 "laying" "tGravityAccStdY" 11
"8952" 25 "laying" "tGravityAccStdZ" 12
"8953" 25 "laying" "tBodyAccJerkMeanX" 13
"8954" 25 "laying" "tBodyAccJerkMeanY" 14
"8955" 25 "laying" "tBodyAccJerkMeanZ" 15
"8956" 25 "laying" "tBodyAccJerkStdX" 16
"8957" 25 "laying" "tBodyAccJerkStdY" 17
"8958" 25 "laying" "tBodyAccJerkStdZ" 18
"8959" 25 "laying" "tBodyGyroMeanX" 19
"8960" 25 "laying" "tBodyGyroMeanY" 20
"8961" 25 "laying" "tBodyGyroMeanZ" 21
"8962" 25 "laying" "tBodyGyroStdX" 22
"8963" 25 "laying" "tBodyGyroStdY" 23
"8964" 25 "laying" "tBodyGyroStdZ" 24
"8965" 25 "laying" "tBodyGyroJerkMeanX" 25
"8966" 25 "laying" "tBodyGyroJerkMeanY" 26
"8967" 25 "laying" "tBodyGyroJerkMeanZ" 27
"8968" 25 "laying" "tBodyGyroJerkStdX" 28
"8969" 25 "laying" "tBodyGyroJerkStdY" 29
"8970" 25 "laying" "tBodyGyroJerkStdZ" 30
"8971" 25 "laying" "tBodyAccMagMean" 31
"8972" 25 "laying" "tBodyAccMagStd" 32
"8973" 25 "laying" "tGravityAccMagMean" 33
"8974" 25 "laying" "tGravityAccMagStd" 34
"8975" 25 "laying" "tBodyAccJerkMagMean" 35
"8976" 25 "laying" "tBodyAccJerkMagStd" 36
"8977" 25 "laying" "tBodyGyroMagMean" 37
"8978" 25 "laying" "tBodyGyroMagStd" 38
"8979" 25 "laying" "tBodyGyroJerkMagMean" 39
"8980" 25 "laying" "tBodyGyroJerkMagStd" 40
"8981" 25 "laying" "fBodyAccMeanX" 41
"8982" 25 "laying" "fBodyAccMeanY" 42
"8983" 25 "laying" "fBodyAccMeanZ" 43
"8984" 25 "laying" "fBodyAccStdX" 44
"8985" 25 "laying" "fBodyAccStdY" 45
"8986" 25 "laying" "fBodyAccStdZ" 46
"8987" 25 "laying" "fBodyAccJerkMeanX" 47
"8988" 25 "laying" "fBodyAccJerkMeanY" 48
"8989" 25 "laying" "fBodyAccJerkMeanZ" 49
"8990" 25 "laying" "fBodyAccJerkStdX" 50
"8991" 25 "laying" "fBodyAccJerkStdY" 51
"8992" 25 "laying" "fBodyAccJerkStdZ" 52
"8993" 25 "laying" "fBodyGyroMeanX" 53
"8994" 25 "laying" "fBodyGyroMeanY" 54
"8995" 25 "laying" "fBodyGyroMeanZ" 55
"8996" 25 "laying" "fBodyGyroStdX" 56
"8997" 25 "laying" "fBodyGyroStdY" 57
"8998" 25 "laying" "fBodyGyroStdZ" 58
"8999" 25 "laying" "fBodyAccMagMean" 59
"9000" 25 "laying" "fBodyAccMagStd" 60
"9001" 26 "walking" "tBodyAccMeanX" 1
"9002" 26 "walking" "tBodyAccMeanY" 2
"9003" 26 "walking" "tBodyAccMeanZ" 3
"9004" 26 "walking" "tBodyAccStdX" 4
"9005" 26 "walking" "tBodyAccStdY" 5
"9006" 26 "walking" "tBodyAccStdZ" 6
"9007" 26 "walking" "tGravityAccMeanX" 7
"9008" 26 "walking" "tGravityAccMeanY" 8
"9009" 26 "walking" "tGravityAccMeanZ" 9
"9010" 26 "walking" "tGravityAccStdX" 10
"9011" 26 "walking" "tGravityAccStdY" 11
"9012" 26 "walking" "tGravityAccStdZ" 12
"9013" 26 "walking" "tBodyAccJerkMeanX" 13
"9014" 26 "walking" "tBodyAccJerkMeanY" 14
"9015" 26 "walking" "tBodyAccJerkMeanZ" 15
"9016" 26 "walking" "tBodyAccJerkStdX" 16
"9017" 26 "walking" "tBodyAccJerkStdY" 17
"9018" 26 "walking" "tBodyAccJerkStdZ" 18
"9019" 26 "walking" "tBodyGyroMeanX" 19
"9020" 26 "walking" "tBodyGyroMeanY" 20
"9021" 26 "walking" "tBodyGyroMeanZ" 21
"9022" 26 "walking" "tBodyGyroStdX" 22
"9023" 26 "walking" "tBodyGyroStdY" 23
"9024" 26 "walking" "tBodyGyroStdZ" 24
"9025" 26 "walking" "tBodyGyroJerkMeanX" 25
"9026" 26 "walking" "tBodyGyroJerkMeanY" 26
"9027" 26 "walking" "tBodyGyroJerkMeanZ" 27
"9028" 26 "walking" "tBodyGyroJerkStdX" 28
"9029" 26 "walking" "tBodyGyroJerkStdY" 29
"9030" 26 "walking" "tBodyGyroJerkStdZ" 30
"9031" 26 "walking" "tBodyAccMagMean" 31
"9032" 26 "walking" "tBodyAccMagStd" 32
"9033" 26 "walking" "tGravityAccMagMean" 33
"9034" 26 "walking" "tGravityAccMagStd" 34
"9035" 26 "walking" "tBodyAccJerkMagMean" 35
"9036" 26 "walking" "tBodyAccJerkMagStd" 36
"9037" 26 "walking" "tBodyGyroMagMean" 37
"9038" 26 "walking" "tBodyGyroMagStd" 38
"9039" 26 "walking" "tBodyGyroJerkMagMean" 39
"9040" 26 "walking" "tBodyGyroJerkMagStd" 40
"9041" 26 "walking" "fBodyAccMeanX" 41
"9042" 26 "walking" "fBodyAccMeanY" 42
"9043" 26 "walking" "fBodyAccMeanZ" 43
"9044" 26 "walking" "fBodyAccStdX" 44
"9045" 26 "walking" "fBodyAccStdY" 45
"9046" 26 "walking" "fBodyAccStdZ" 46
"9047" 26 "walking" "fBodyAccJerkMeanX" 47
"9048" 26 "walking" "fBodyAccJerkMeanY" 48
"9049" 26 "walking" "fBodyAccJerkMeanZ" 49
"9050" 26 "walking" "fBodyAccJerkStdX" 50
"9051" 26 "walking" "fBodyAccJerkStdY" 51
"9052" 26 "walking" "fBodyAccJerkStdZ" 52
"9053" 26 "walking" "fBodyGyroMeanX" 53
"9054" 26 "walking" "fBodyGyroMeanY" 54
"9055" 26 "walking" "fBodyGyroMeanZ" 55
"9056" 26 "walking" "fBodyGyroStdX" 56
"9057" 26 "walking" "fBodyGyroStdY" 57
"9058" 26 "walking" "fBodyGyroStdZ" 58
"9059" 26 "walking" "fBodyAccMagMean" 59
"9060" 26 "walking" "fBodyAccMagStd" 60
"9061" 26 "walkingUpstairs" "tBodyAccMeanX" 1
"9062" 26 "walkingUpstairs" "tBodyAccMeanY" 2
"9063" 26 "walkingUpstairs" "tBodyAccMeanZ" 3
"9064" 26 "walkingUpstairs" "tBodyAccStdX" 4
"9065" 26 "walkingUpstairs" "tBodyAccStdY" 5
"9066" 26 "walkingUpstairs" "tBodyAccStdZ" 6
"9067" 26 "walkingUpstairs" "tGravityAccMeanX" 7
"9068" 26 "walkingUpstairs" "tGravityAccMeanY" 8
"9069" 26 "walkingUpstairs" "tGravityAccMeanZ" 9
"9070" 26 "walkingUpstairs" "tGravityAccStdX" 10
"9071" 26 "walkingUpstairs" "tGravityAccStdY" 11
"9072" 26 "walkingUpstairs" "tGravityAccStdZ" 12
"9073" 26 "walkingUpstairs" "tBodyAccJerkMeanX" 13
"9074" 26 "walkingUpstairs" "tBodyAccJerkMeanY" 14
"9075" 26 "walkingUpstairs" "tBodyAccJerkMeanZ" 15
"9076" 26 "walkingUpstairs" "tBodyAccJerkStdX" 16
"9077" 26 "walkingUpstairs" "tBodyAccJerkStdY" 17
"9078" 26 "walkingUpstairs" "tBodyAccJerkStdZ" 18
"9079" 26 "walkingUpstairs" "tBodyGyroMeanX" 19
"9080" 26 "walkingUpstairs" "tBodyGyroMeanY" 20
"9081" 26 "walkingUpstairs" "tBodyGyroMeanZ" 21
"9082" 26 "walkingUpstairs" "tBodyGyroStdX" 22
"9083" 26 "walkingUpstairs" "tBodyGyroStdY" 23
"9084" 26 "walkingUpstairs" "tBodyGyroStdZ" 24
"9085" 26 "walkingUpstairs" "tBodyGyroJerkMeanX" 25
"9086" 26 "walkingUpstairs" "tBodyGyroJerkMeanY" 26
"9087" 26 "walkingUpstairs" "tBodyGyroJerkMeanZ" 27
"9088" 26 "walkingUpstairs" "tBodyGyroJerkStdX" 28
"9089" 26 "walkingUpstairs" "tBodyGyroJerkStdY" 29
"9090" 26 "walkingUpstairs" "tBodyGyroJerkStdZ" 30
"9091" 26 "walkingUpstairs" "tBodyAccMagMean" 31
"9092" 26 "walkingUpstairs" "tBodyAccMagStd" 32
"9093" 26 "walkingUpstairs" "tGravityAccMagMean" 33
"9094" 26 "walkingUpstairs" "tGravityAccMagStd" 34
"9095" 26 "walkingUpstairs" "tBodyAccJerkMagMean" 35
"9096" 26 "walkingUpstairs" "tBodyAccJerkMagStd" 36
"9097" 26 "walkingUpstairs" "tBodyGyroMagMean" 37
"9098" 26 "walkingUpstairs" "tBodyGyroMagStd" 38
"9099" 26 "walkingUpstairs" "tBodyGyroJerkMagMean" 39
"9100" 26 "walkingUpstairs" "tBodyGyroJerkMagStd" 40
"9101" 26 "walkingUpstairs" "fBodyAccMeanX" 41
"9102" 26 "walkingUpstairs" "fBodyAccMeanY" 42
"9103" 26 "walkingUpstairs" "fBodyAccMeanZ" 43
"9104" 26 "walkingUpstairs" "fBodyAccStdX" 44
"9105" 26 "walkingUpstairs" "fBodyAccStdY" 45
"9106" 26 "walkingUpstairs" "fBodyAccStdZ" 46
"9107" 26 "walkingUpstairs" "fBodyAccJerkMeanX" 47
"9108" 26 "walkingUpstairs" "fBodyAccJerkMeanY" 48
"9109" 26 "walkingUpstairs" "fBodyAccJerkMeanZ" 49
"9110" 26 "walkingUpstairs" "fBodyAccJerkStdX" 50
"9111" 26 "walkingUpstairs" "fBodyAccJerkStdY" 51
"9112" 26 "walkingUpstairs" "fBodyAccJerkStdZ" 52
"9113" 26 "walkingUpstairs" "fBodyGyroMeanX" 53
"9114" 26 "walkingUpstairs" "fBodyGyroMeanY" 54
"9115" 26 "walkingUpstairs" "fBodyGyroMeanZ" 55
"9116" 26 "walkingUpstairs" "fBodyGyroStdX" 56
"9117" 26 "walkingUpstairs" "fBodyGyroStdY" 57
"9118" 26 "walkingUpstairs" "fBodyGyroStdZ" 58
"9119" 26 "walkingUpstairs" "fBodyAccMagMean" 59
"9120" 26 "walkingUpstairs" "fBodyAccMagStd" 60
"9121" 26 "walkingDownstairs" "tBodyAccMeanX" 1
"9122" 26 "walkingDownstairs" "tBodyAccMeanY" 2
"9123" 26 "walkingDownstairs" "tBodyAccMeanZ" 3
"9124" 26 "walkingDownstairs" "tBodyAccStdX" 4
"9125" 26 "walkingDownstairs" "tBodyAccStdY" 5
"9126" 26 "walkingDownstairs" "tBodyAccStdZ" 6
"9127" 26 "walkingDownstairs" "tGravityAccMeanX" 7
"9128" 26 "walkingDownstairs" "tGravityAccMeanY" 8
"9129" 26 "walkingDownstairs" "tGravityAccMeanZ" 9
"9130" 26 "walkingDownstairs" "tGravityAccStdX" 10
"9131" 26 "walkingDownstairs" "tGravityAccStdY" 11
"9132" 26 "walkingDownstairs" "tGravityAccStdZ" 12
"9133" 26 "walkingDownstairs" "tBodyAccJerkMeanX" 13
"9134" 26 "walkingDownstairs" "tBodyAccJerkMeanY" 14
"9135" 26 "walkingDownstairs" "tBodyAccJerkMeanZ" 15
"9136" 26 "walkingDownstairs" "tBodyAccJerkStdX" 16
"9137" 26 "walkingDownstairs" "tBodyAccJerkStdY" 17
"9138" 26 "walkingDownstairs" "tBodyAccJerkStdZ" 18
"9139" 26 "walkingDownstairs" "tBodyGyroMeanX" 19
"9140" 26 "walkingDownstairs" "tBodyGyroMeanY" 20
"9141" 26 "walkingDownstairs" "tBodyGyroMeanZ" 21
"9142" 26 "walkingDownstairs" "tBodyGyroStdX" 22
"9143" 26 "walkingDownstairs" "tBodyGyroStdY" 23
"9144" 26 "walkingDownstairs" "tBodyGyroStdZ" 24
"9145" 26 "walkingDownstairs" "tBodyGyroJerkMeanX" 25
"9146" 26 "walkingDownstairs" "tBodyGyroJerkMeanY" 26
"9147" 26 "walkingDownstairs" "tBodyGyroJerkMeanZ" 27
"9148" 26 "walkingDownstairs" "tBodyGyroJerkStdX" 28
"9149" 26 "walkingDownstairs" "tBodyGyroJerkStdY" 29
"9150" 26 "walkingDownstairs" "tBodyGyroJerkStdZ" 30
"9151" 26 "walkingDownstairs" "tBodyAccMagMean" 31
"9152" 26 "walkingDownstairs" "tBodyAccMagStd" 32
"9153" 26 "walkingDownstairs" "tGravityAccMagMean" 33
"9154" 26 "walkingDownstairs" "tGravityAccMagStd" 34
"9155" 26 "walkingDownstairs" "tBodyAccJerkMagMean" 35
"9156" 26 "walkingDownstairs" "tBodyAccJerkMagStd" 36
"9157" 26 "walkingDownstairs" "tBodyGyroMagMean" 37
"9158" 26 "walkingDownstairs" "tBodyGyroMagStd" 38
"9159" 26 "walkingDownstairs" "tBodyGyroJerkMagMean" 39
"9160" 26 "walkingDownstairs" "tBodyGyroJerkMagStd" 40
"9161" 26 "walkingDownstairs" "fBodyAccMeanX" 41
"9162" 26 "walkingDownstairs" "fBodyAccMeanY" 42
"9163" 26 "walkingDownstairs" "fBodyAccMeanZ" 43
"9164" 26 "walkingDownstairs" "fBodyAccStdX" 44
"9165" 26 "walkingDownstairs" "fBodyAccStdY" 45
"9166" 26 "walkingDownstairs" "fBodyAccStdZ" 46
"9167" 26 "walkingDownstairs" "fBodyAccJerkMeanX" 47
"9168" 26 "walkingDownstairs" "fBodyAccJerkMeanY" 48
"9169" 26 "walkingDownstairs" "fBodyAccJerkMeanZ" 49
"9170" 26 "walkingDownstairs" "fBodyAccJerkStdX" 50
"9171" 26 "walkingDownstairs" "fBodyAccJerkStdY" 51
"9172" 26 "walkingDownstairs" "fBodyAccJerkStdZ" 52
"9173" 26 "walkingDownstairs" "fBodyGyroMeanX" 53
"9174" 26 "walkingDownstairs" "fBodyGyroMeanY" 54
"9175" 26 "walkingDownstairs" "fBodyGyroMeanZ" 55
"9176" 26 "walkingDownstairs" "fBodyGyroStdX" 56
"9177" 26 "walkingDownstairs" "fBodyGyroStdY" 57
"9178" 26 "walkingDownstairs" "fBodyGyroStdZ" 58
"9179" 26 "walkingDownstairs" "fBodyAccMagMean" 59
"9180" 26 "walkingDownstairs" "fBodyAccMagStd" 60
"9181" 26 "sitting" "tBodyAccMeanX" 1
"9182" 26 "sitting" "tBodyAccMeanY" 2
"9183" 26 "sitting" "tBodyAccMeanZ" 3
"9184" 26 "sitting" "tBodyAccStdX" 4
"9185" 26 "sitting" "tBodyAccStdY" 5
"9186" 26 "sitting" "tBodyAccStdZ" 6
"9187" 26 "sitting" "tGravityAccMeanX" 7
"9188" 26 "sitting" "tGravityAccMeanY" 8
"9189" 26 "sitting" "tGravityAccMeanZ" 9
"9190" 26 "sitting" "tGravityAccStdX" 10
"9191" 26 "sitting" "tGravityAccStdY" 11
"9192" 26 "sitting" "tGravityAccStdZ" 12
"9193" 26 "sitting" "tBodyAccJerkMeanX" 13
"9194" 26 "sitting" "tBodyAccJerkMeanY" 14
"9195" 26 "sitting" "tBodyAccJerkMeanZ" 15
"9196" 26 "sitting" "tBodyAccJerkStdX" 16
"9197" 26 "sitting" "tBodyAccJerkStdY" 17
"9198" 26 "sitting" "tBodyAccJerkStdZ" 18
"9199" 26 "sitting" "tBodyGyroMeanX" 19
"9200" 26 "sitting" "tBodyGyroMeanY" 20
"9201" 26 "sitting" "tBodyGyroMeanZ" 21
"9202" 26 "sitting" "tBodyGyroStdX" 22
"9203" 26 "sitting" "tBodyGyroStdY" 23
"9204" 26 "sitting" "tBodyGyroStdZ" 24
"9205" 26 "sitting" "tBodyGyroJerkMeanX" 25
"9206" 26 "sitting" "tBodyGyroJerkMeanY" 26
"9207" 26 "sitting" "tBodyGyroJerkMeanZ" 27
"9208" 26 "sitting" "tBodyGyroJerkStdX" 28
"9209" 26 "sitting" "tBodyGyroJerkStdY" 29
"9210" 26 "sitting" "tBodyGyroJerkStdZ" 30
"9211" 26 "sitting" "tBodyAccMagMean" 31
"9212" 26 "sitting" "tBodyAccMagStd" 32
"9213" 26 "sitting" "tGravityAccMagMean" 33
"9214" 26 "sitting" "tGravityAccMagStd" 34
"9215" 26 "sitting" "tBodyAccJerkMagMean" 35
"9216" 26 "sitting" "tBodyAccJerkMagStd" 36
"9217" 26 "sitting" "tBodyGyroMagMean" 37
"9218" 26 "sitting" "tBodyGyroMagStd" 38
"9219" 26 "sitting" "tBodyGyroJerkMagMean" 39
"9220" 26 "sitting" "tBodyGyroJerkMagStd" 40
"9221" 26 "sitting" "fBodyAccMeanX" 41
"9222" 26 "sitting" "fBodyAccMeanY" 42
"9223" 26 "sitting" "fBodyAccMeanZ" 43
"9224" 26 "sitting" "fBodyAccStdX" 44
"9225" 26 "sitting" "fBodyAccStdY" 45
"9226" 26 "sitting" "fBodyAccStdZ" 46
"9227" 26 "sitting" "fBodyAccJerkMeanX" 47
"9228" 26 "sitting" "fBodyAccJerkMeanY" 48
